trade_date,stock_code,stock_name,close,industry,price_change_rate,max_profit,max_loss,MA_all_cv,all_cv_vs_15,all_cv_vs_15_ema_3d,all_cv_count,all_cv_count_5D_max,all_cv_count_5D_min,MA_most_cv,most_cv_vs_15,most_cv_vs_15_ema_3d,most_cv_count,most_cv_count_5D_max,most_cv_count_5D_min,MA_alignment,MA_all_ema_3d_cont,MA_most_ema_3d_cont,DIF,dif_close,rate_sum,rate_per_ema_3d,rate_per_ema_count,sum_rate_per_ema_3d
2025-03-26,002273.SZ,水晶光电,22.29,元器件,0.0,-0.622,-9.551,28.55,1.79,1.8,0,0.0,0.0,27.9,2.47,2.19,0,0.0,0.0,0,0,-2,-0.2476,-1.1108,250.78,-1.56,-1,-11.61
2025-08-25,002273.SZ,水晶光电,26.41,元器件,4.55,-1.353,-8.864,78.48,4.93,4.43,-2,0.0,-2.0,66.52,5.89,5.24,-3,0.0,-3.0,11,13,13,1.345,5.0928,675.7,3.95,5,27.73
2025-03-26,002274.SZ,华昌化工,7.96,农药化肥,0.13,-7.421,-7.908,11.96,0.87,0.76,34,34.0,30.0,11.91,1.45,1.27,0,1.0,0.0,2,2,2,0.0732,0.9196,571.81,16.32,3,26.77
2025-04-24,002274.SZ,华昌化工,7.14,农药化肥,0.71,-5.647,-7.576,28.77,2.1,2.27,0,0.0,0.0,23.13,2.81,3.21,0,0.0,0.0,0,0,0,-0.1443,-2.021,205.24,2.74,1,-24.96
2025-01-02,002275.SZ,桂林三金,15.65,中成药,6.32,-9.007,-14.238,18.85,1.63,1.37,0,16.0,0.0,17.63,2.76,2.31,0,31.0,0.0,6,7,7,0.2214,1.4147,924.23,12.02,8,69.29
2025-03-27,002275.SZ,桂林三金,13.92,中成药,0.65,1.085,-7.592,11.06,0.96,0.94,7,7.0,3.0,12.77,2.0,1.91,0,0.0,0.0,0,0,10,0.1183,0.8499,413.62,-0.54,0,7.29
2025-06-03,002275.SZ,桂林三金,14.67,中成药,3.24,-6.258,-6.568,16.95,1.46,1.32,0,0.0,0.0,15.36,2.41,2.2,0,0.0,0.0,1,2,2,0.2001,1.364,531.89,10.57,3,16.14
2025-08-04,002275.SZ,桂林三金,15.8,中成药,2.46,-9.781,-11.335,19.51,1.69,1.55,0,0.0,0.0,14.94,2.34,2.09,0,0.0,0.0,11,7,7,0.2259,1.4297,629.3,15.56,8,39.17
2025-01-03,002276.SZ,万马股份,8.21,电气设备,-0.97,-3.11,-7.536,29.8,2.04,2.29,0,0.0,0.0,15.14,1.45,1.74,0,0.0,0.0,0,0,0,0.0864,1.0524,413.31,-11.09,-2,-7.54
2025-03-05,002276.SZ,万马股份,15.97,电气设备,6.32,-1.935,-7.171,184.68,12.61,11.35,-8,-4.0,-8.0,167.44,16.01,14.53,-10,-6.0,-10.0,9,11,11,1.6268,10.1866,845.38,5.26,1,-5.19
2025-03-17,002276.SZ,万马股份,16.2,电气设备,-1.4,-3.982,-17.611,194.78,13.3,13.76,-16,-12.0,-16.0,142.31,13.61,14.66,-18,-14.0,-18.0,0,0,0,1.974,12.1852,639.24,-7.42,-4,-18.29
2025-03-27,002276.SZ,万马股份,14.73,电气设备,-4.23,-4.871,-16.035,143.34,9.79,10.53,-24,-20.0,-24.0,64.36,6.15,7.39,-26,-22.0,-26.0,0,0,0,1.0831,7.353,483.25,-11.5,-3,-14.74
2025-04-09,002276.SZ,万马股份,13.28,电气设备,9.93,-4.449,-7.734,104.31,7.12,7.29,-32,-28.0,-32.0,78.96,7.55,6.96,-34,-30.0,-34.0,0,0,0,-0.2289,-1.7236,248.23,-0.19,0,-40.67
2025-05-15,002276.SZ,万马股份,15.29,电气设备,-2.86,-0.132,-7.209,35.48,2.42,2.46,0,0.0,0.0,37.13,3.55,3.51,0,0.0,0.0,0,2,2,0.3691,2.414,385.46,-5.07,-2,-2.02
2025-01-02,002277.SZ,友阿股份,6.09,百货,4.1,-5.292,-11.131,219.86,16.74,17.69,-38,-34.0,-38.0,148.35,16.31,17.98,-15,-11.0,-15.0,0,0,0,0.7916,12.9984,663.4,-7.8,-2,67.21
2025-01-17,002277.SZ,友阿股份,5.01,百货,-2.53,-5.098,-8.627,114.92,8.75,9.16,-49,-45.0,-49.0,69.14,7.6,7.87,-26,-22.0,-26.0,0,0,0,0.0529,1.0559,308.47,-6.19,-13,-24.91
2025-02-12,002277.SZ,友阿股份,5.25,百货,1.74,5.182,-7.102,50.51,3.85,4.42,0,0.0,-59.0,36.45,4.01,4.95,0,0.0,-37.0,0,0,0,-0.0122,-0.2324,367.9,8.02,4,28.5
2025-02-26,002277.SZ,友阿股份,5.69,百货,1.97,-9.493,-9.656,44.65,3.4,2.89,0,0.0,0.0,43.72,4.81,3.87,-1,2.0,-1.0,3,2,2,0.1336,2.348,615.35,10.2,5,66.89
2025-03-13,002277.SZ,友阿股份,6.11,百货,-4.53,-3.537,-8.521,56.67,4.32,3.93,0,0.0,0.0,58.73,6.46,5.84,-3,0.0,-3.0,0,4,4,0.2742,4.4877,611.04,9.51,4,48.41
2025-03-27,002277.SZ,友阿股份,5.32,百货,-2.21,-0.385,-9.441,28.53,2.17,2.19,0,0.0,0.0,28.36,3.12,2.94,0,0.0,0.0,0,0,0,0.0054,0.1015,243.8,-1.89,-1,-15.61
2025-04-18,002277.SZ,友阿股份,5.73,百货,9.98,-6.544,-9.899,23.5,1.79,1.91,0,0.0,0.0,27.08,2.98,3.18,0,0.0,0.0,0,0,0,-0.0463,-0.808,370.62,-4.76,-3,4.98
2025-05-19,002277.SZ,友阿股份,5.67,百货,4.23,-4.006,-8.333,9.92,0.76,0.82,8,8.0,4.0,8.03,0.88,0.92,3,3.0,0.0,0,2,2,0.0106,0.1869,355.32,12.78,3,16.0
2025-05-28,002277.SZ,友阿股份,6.59,百货,10.02,-4.019,-6.955,33.14,2.52,2.37,0,0.0,0.0,33.4,3.67,3.56,0,0.0,0.0,1,9,9,0.1827,2.7724,457.32,-12.87,-1,23.19
2025-08-26,002277.SZ,友阿股份,7.61,百货,5.84,7.703,-9.429,44.9,3.42,2.67,0,0.0,0.0,43.02,4.73,3.72,0,0.0,0.0,4,8,8,0.2527,3.3206,729.51,18.11,3,28.94
2025-01-17,002278.SZ,神开股份,5.4,化工机械,1.31,-10.269,-10.438,25.91,2.26,2.55,0,0.0,0.0,20.65,2.6,3.16,0,0.0,0.0,0,0,0,-0.0711,-1.3167,320.93,8.64,2,-0.78
2025-03-20,002278.SZ,神开股份,10.2,化工机械,9.91,2.315,-17.097,161.93,14.15,11.33,-4,0.0,-4.0,151.12,19.05,15.2,-4,0.0,-4.0,10,6,13,0.8637,8.4676,1066.27,9.97,7,77.54
2025-03-31,002278.SZ,神开股份,8.37,化工机械,-10.1,-12.624,-15.594,202.34,17.69,18.66,-11,-7.0,-11.0,161.85,20.4,22.28,-11,-7.0,-11.0,17,0,0,1.1333,13.54,816.57,-16.19,-3,-11.76
2025-05-14,002278.SZ,神开股份,8.54,化工机械,1.3,-4.333,-9.464,50.31,4.4,4.51,0,0.0,-38.0,36.52,4.6,4.54,0,0.0,0.0,1,0,0,0.2226,2.6066,341.42,-9.51,-3,-14.98
2025-06-03,002278.SZ,神开股份,9.27,化工机械,-1.28,-5.307,-7.492,38.96,3.41,2.98,0,0.0,0.0,32.72,4.13,3.43,0,0.0,0.0,0,3,3,0.2756,2.973,547.99,17.04,4,67.92
2025-06-12,002278.SZ,神开股份,8.82,化工机械,-0.79,-3.011,-13.333,30.85,2.7,3.02,0,0.0,0.0,26.13,3.29,3.7,0,0.0,-3.0,0,0,0,0.2327,2.6383,263.85,-15.01,-5,-55.44
2025-07-01,002278.SZ,神开股份,9.19,化工机械,2.91,-5.242,-8.21,30.62,2.68,2.63,0,0.0,0.0,11.41,1.44,1.41,0,0.0,0.0,0,0,0,0.0984,1.0707,427.93,3.57,4,22.51
2025-08-26,002278.SZ,神开股份,10.99,化工机械,-0.72,-1.299,-8.905,55.31,4.83,4.59,-3,0.0,-3.0,43.19,5.45,5.2,-3,0.0,-3.0,20,9,9,0.4196,3.818,448.16,-5.21,-2,8.11
2025-02-20,002279.SZ,久其软件,7.36,软件服务,-0.94,1.581,-7.773,55.66,3.28,3.33,0,0.0,0.0,61.0,5.67,5.8,-8,-4.0,-8.0,0,6,6,0.274,3.7228,483.17,-6.49,-1,-0.77
2025-03-05,002279.SZ,久其软件,7.65,软件服务,-3.65,-6.0,-8.5,34.51,2.03,2.11,0,0.0,0.0,28.14,2.61,2.89,0,0.0,0.0,0,2,2,0.2279,2.9791,394.61,2.32,1,4.01
2025-03-14,002279.SZ,久其软件,7.42,软件服务,1.37,-2.041,-9.932,34.69,2.05,2.14,0,0.0,0.0,13.44,1.25,1.62,0,0.0,0.0,0,0,0,0.147,1.9811,338.6,-18.57,-2,-9.45
2025-03-27,002279.SZ,久其软件,6.55,软件服务,0.0,0.463,-10.494,42.53,2.51,2.32,0,0.0,0.0,47.17,4.38,3.76,0,0.0,0.0,0,-4,-4,-0.1707,-2.6061,241.87,1.71,4,8.83
2025-04-14,002279.SZ,久其软件,6.07,软件服务,2.02,1.647,-7.335,69.87,4.12,4.05,-3,0.0,-3.0,69.36,6.45,6.51,-11,-7.0,-11.0,-1,0,-15,-0.3484,-5.7397,342.24,5.47,6,51.37
2025-05-19,002279.SZ,久其软件,6.56,软件服务,1.71,-4.03,-6.567,21.87,1.29,1.33,0,0.0,0.0,12.34,1.15,1.23,0,0.0,0.0,0,0,0,-0.0076,-0.1159,227.64,-6.7,-5,-36.45
2025-08-06,002279.SZ,久其软件,7.35,软件服务,1.52,-4.354,-7.256,30.71,1.81,1.71,0,0.0,0.0,18.38,1.71,1.64,0,0.0,0.0,7,4,4,0.1514,2.0599,454.61,4.54,1,1.19
2025-08-25,002279.SZ,久其软件,7.48,软件服务,-1.06,-4.188,-6.937,33.22,1.96,1.9,0,0.0,0.0,17.44,1.62,1.44,0,3.0,0.0,3,5,5,0.1453,1.9425,468.05,4.38,4,27.71
2025-01-20,002281.SZ,光迅科技,51.25,通信设备,1.03,-3.388,-11.117,37.44,2.15,2.26,0,0.0,0.0,17.57,1.46,1.82,0,0.0,0.0,0,0,0,0.7768,1.5157,341.22,2.82,1,-4.63
2025-02-21,002281.SZ,光迅科技,57.26,通信设备,10.01,-1.784,-10.316,34.58,1.99,1.73,0,0.0,0.0,24.43,2.03,1.57,0,0.0,0.0,2,1,1,1.0668,1.8631,472.85,4.68,1,18.99
2025-03-05,002281.SZ,光迅科技,52.26,通信设备,2.67,-5.02,-7.848,28.8,1.66,1.94,0,0.0,0.0,19.9,1.66,2.05,0,0.0,0.0,0,0,0,0.7751,1.4832,310.29,-10.52,-4,-24.26
2025-03-14,002281.SZ,光迅科技,50.18,通信设备,1.99,-3.379,-8.042,17.47,1.0,0.97,0,3.0,0.0,20.0,1.66,1.45,0,2.0,0.0,0,0,-2,-0.2873,-0.5725,218.26,-2.76,-2,-22.17
2025-03-28,002281.SZ,光迅科技,45.15,通信设备,-1.66,4.544,-13.282,47.16,2.71,2.53,0,0.0,0.0,48.43,4.03,3.79,-1,0.0,-1.0,0,-5,-6,-1.7093,-3.7858,212.21,-5.67,-1,-4.04
2025-05-13,002281.SZ,光迅科技,44.92,通信设备,-0.8,-5.009,-6.871,40.76,2.34,2.49,0,0.0,0.0,21.21,1.76,1.71,0,0.0,0.0,0,0,0,-0.1007,-0.2242,423.31,-2.38,-1,19.05
2025-08-27,002281.SZ,光迅科技,65.8,通信设备,3.13,-5.465,-16.594,87.12,5.01,4.65,-3,0.0,-3.0,70.06,5.83,5.34,-4,0.0,-4.0,11,13,13,3.7477,5.6956,579.25,-1.43,-1,15.18
2025-01-07,002282.SZ,博深股份,7.44,机械基件,10.22,-6.104,-8.831,9.18,0.79,0.9,2,2.0,0.0,6.84,1.0,1.26,0,0.0,0.0,0,0,0,0.0053,0.0712,730.6,-5.6,-1,67.84
2025-03-27,002282.SZ,博深股份,7.67,机械基件,-1.54,-0.397,-8.995,14.81,1.27,1.31,0,0.0,0.0,13.35,1.95,1.49,0,11.0,0.0,0,0,-4,-0.0331,-0.4316,259.74,-6.43,-3,-1.2
2025-08-20,002282.SZ,博深股份,7.91,机械基件,0.13,-2.138,-6.541,13.09,1.12,1.15,0,0.0,0.0,2.41,0.35,0.38,12,12.0,8.0,0,0,0,0.0525,0.6637,494.82,3.46,2,7.49
2025-03-11,002283.SZ,天润工业,7.36,汽车配件,5.14,-4.574,-8.776,93.75,5.59,5.3,-8,-4.0,-8.0,79.91,7.48,7.19,-10,-6.0,-10.0,12,15,15,0.4616,6.2717,651.26,2.78,1,-14.65
2025-03-27,002283.SZ,天润工业,6.6,汽车配件,-2.51,-2.283,-14.916,67.75,4.04,4.39,-20,-16.0,-20.0,32.89,3.08,3.52,0,0.0,-18.0,0,0,0,0.173,2.6212,276.92,-7.02,-8,-45.53
2025-05-15,002283.SZ,天润工业,6.16,汽车配件,-2.99,-3.106,-6.988,34.87,2.08,2.07,0,0.0,0.0,32.59,3.05,2.97,0,0.0,0.0,0,0,0,0.0547,0.888,344.37,0.38,0,7.82
2025-02-20,002284.SZ,亚太股份,9.78,汽车配件,1.45,1.449,-7.453,65.14,4.63,4.42,0,0.0,0.0,62.15,6.55,6.39,-8,-4.0,-8.0,1,11,11,0.4451,4.5511,628.4,-3.11,-5,-45.02
2025-03-19,002284.SZ,亚太股份,9.83,汽车配件,0.82,-3.766,-7.037,44.59,3.17,3.15,0,0.0,0.0,8.69,0.92,1.05,2,2.0,0.0,2,2,2,0.221,2.2482,307.57,9.91,1,3.76
2025-03-28,002284.SZ,亚太股份,9.7,汽车配件,-0.1,2.479,-17.045,39.03,2.77,2.85,0,0.0,0.0,7.02,0.74,0.84,4,4.0,0.0,0,0,0,0.1615,1.6649,391.8,-5.79,-2,11.36
2025-05-16,002284.SZ,亚太股份,12.57,汽车配件,9.97,-9.084,-11.431,69.85,4.96,4.79,-1,0.0,-1.0,56.93,6.0,5.88,-8,-4.0,-8.0,15,18,18,0.5954,4.7367,370.88,2.33,1,-11.34
2025-02-28,002285.SZ,世联行,2.66,房产服务,-3.27,-1.832,-7.326,37.3,2.0,2.13,0,0.0,0.0,21.53,2.17,1.93,0,0.0,0.0,0,0,3,0.0154,0.5789,495.61,5.02,3,-9.87
2025-03-14,002285.SZ,世联行,2.54,房产服务,2.83,-3.101,-7.752,17.36,0.93,0.99,1,1.0,0.0,14.03,1.41,1.43,0,0.0,0.0,0,0,0,-0.0152,-0.5984,249.59,-4.51,-8,-40.21
2025-03-27,002285.SZ,世联行,2.37,房产服务,-1.25,-2.101,-10.084,25.71,1.38,1.24,0,7.0,0.0,28.43,2.86,2.59,0,0.0,0.0,0,-4,-4,-0.0531,-2.2405,231.59,-1.84,-5,-23.29
2025-04-24,002285.SZ,世联行,2.37,房产服务,1.72,-5.976,-11.155,26.37,1.41,1.52,0,0.0,0.0,14.47,1.46,1.55,0,0.0,0.0,0,0,0,-0.0281,-1.1857,551.96,6.29,5,33.17
2025-07-28,002285.SZ,世联行,2.49,房产服务,0.0,-7.031,-7.813,27.14,1.46,1.42,0,0.0,0.0,21.51,2.17,2.16,0,0.0,0.0,2,1,1,0.0478,1.9197,510.22,5.9,4,38.92
2025-08-22,002285.SZ,世联行,2.49,房产服务,-1.19,-6.154,-6.538,18.01,0.97,0.9,12,12.0,8.0,10.63,1.07,0.89,0,7.0,0.0,0,0,0,0.0247,0.992,419.65,-2.44,-3,-1.35
2025-03-27,002286.SZ,保龄宝,8.0,食品,-0.5,1.407,-8.696,27.6,2.15,2.16,0,0.0,0.0,25.83,2.86,2.95,0,0.0,0.0,0,0,0,0.1574,1.9675,498.96,-6.39,-3,-14.8
2025-04-10,002286.SZ,保龄宝,7.85,食品,9.94,-7.523,-12.963,18.06,1.41,1.33,0,0.0,0.0,20.37,2.26,1.99,0,0.0,0.0,0,0,0,-0.0365,-0.465,563.69,12.98,4,47.62
2025-05-06,002286.SZ,保龄宝,9.3,食品,1.31,-7.143,-8.904,42.23,3.29,2.47,0,2.0,0.0,38.98,4.32,3.07,0,2.0,0.0,1,3,3,0.2696,2.8989,711.68,19.07,4,37.87
2025-05-20,002286.SZ,保龄宝,11.37,食品,5.96,2.32,-10.72,94.51,7.35,6.88,-9,-5.0,-9.0,77.6,8.59,8.07,-10,-6.0,-10.0,1,2,2,0.6879,6.0501,559.8,5.0,1,-35.9
2025-06-03,002286.SZ,保龄宝,11.94,食品,9.94,-4.6,-7.103,125.23,9.74,9.71,-18,-14.0,-18.0,88.74,9.83,9.99,-19,-15.0,-19.0,10,11,11,0.8868,7.4271,530.92,-0.59,0,-16.6
2025-07-01,002286.SZ,保龄宝,11.65,食品,3.28,-6.714,-7.338,52.89,4.11,4.22,0,0.0,0.0,16.75,1.85,2.15,0,0.0,0.0,0,0,0,0.1358,1.1657,286.08,8.12,2,8.59
2025-07-10,002286.SZ,保龄宝,11.58,食品,-2.44,-6.826,-7.679,50.23,3.91,4.2,0,0.0,0.0,22.68,2.51,2.86,0,0.0,0.0,0,0,0,0.2877,2.4845,378.32,-11.74,-1,25.89
2025-08-26,002286.SZ,保龄宝,11.3,食品,5.41,-4.681,-9.106,14.86,1.16,1.23,0,0.0,0.0,9.13,1.01,0.86,0,4.0,0.0,0,0,0,-0.0039,-0.0345,508.17,10.98,10,41.3
2025-03-27,002287.SZ,奇正藏药,22.46,中成药,1.77,0.045,-10.369,15.8,1.16,1.14,0,0.0,0.0,5.45,0.68,0.74,4,4.0,0.0,0,1,1,0.1891,0.8419,488.04,10.69,5,28.57
2025-06-09,002287.SZ,奇正藏药,24.13,中成药,0.08,-2.272,-9.707,17.89,1.31,1.34,0,0.0,0.0,4.6,0.58,0.58,9,9.0,5.0,0,0,0,0.1445,0.5988,325.99,1.9,4,13.31
2025-07-30,002287.SZ,奇正藏药,28.67,中成药,10.02,2.124,-9.575,45.93,3.36,2.97,-1,0.0,-1.0,49.67,6.23,5.61,-5,-1.0,-5.0,0,7,7,0.9732,3.3945,688.52,-5.31,-3,7.1
2025-02-21,002290.SZ,禾盛新材,24.11,家用电器,0.21,-9.201,-15.837,104.89,7.31,5.9,-2,0.0,-2.0,105.46,12.1,9.9,-3,0.0,-3.0,1,4,4,1.5779,6.5446,1012.47,22.39,13,62.79
2025-03-07,002290.SZ,禾盛新材,27.05,家用电器,4.76,1.069,-8.696,128.75,8.97,8.99,-12,-8.0,-12.0,98.66,11.32,11.73,-13,-9.0,-13.0,1,3,3,2.2405,8.2828,535.83,-12.25,-6,-56.49
2025-03-17,002290.SZ,禾盛新材,28.36,家用电器,5.19,-4.403,-10.532,131.86,9.19,9.29,-18,-14.0,-18.0,82.49,9.46,10.05,-19,-15.0,-19.0,7,9,9,2.2473,7.9242,316.35,-2.92,-12,-46.81
2025-03-27,002290.SZ,禾盛新材,26.18,家用电器,-1.02,-0.534,-13.005,101.67,7.09,7.46,-26,-22.0,-26.0,33.23,3.81,4.7,0,0.0,-25.0,0,0,0,1.3249,5.0607,259.2,-7.69,-4,-16.5
2025-05-12,002290.SZ,禾盛新材,31.79,家用电器,10.0,-2.754,-6.901,74.59,5.2,4.46,-1,0.0,-1.0,73.38,8.42,7.17,-3,0.0,-3.0,2,4,4,1.43,4.4983,563.91,19.24,5,91.9
2025-06-05,002290.SZ,禾盛新材,34.25,家用电器,0.47,1.345,-10.644,57.54,4.01,3.86,0,0.0,0.0,31.93,3.66,3.61,0,0.0,0.0,0,2,2,1.3656,3.9872,390.05,24.66,3,28.15
2025-07-15,002290.SZ,禾盛新材,32.0,家用电器,0.47,-1.538,-7.753,18.13,1.26,1.34,0,0.0,0.0,15.11,1.73,1.74,0,0.0,0.0,0,0,0,0.0198,0.0619,356.15,11.86,2,7.67
2025-08-01,002290.SZ,禾盛新材,31.16,家用电器,-0.42,-1.594,-6.947,9.38,0.65,0.64,11,11.0,7.0,6.44,0.74,0.68,3,3.0,0.0,0,0,0,-0.0586,-0.1881,358.51,-5.38,-3,-8.14
2025-08-27,002290.SZ,禾盛新材,35.51,家用电器,-0.11,-2.974,-13.133,29.67,2.07,1.56,0,2.0,0.0,32.91,3.78,2.81,0,1.0,0.0,0,3,3,0.7689,2.1653,877.58,15.86,5,93.12
2025-01-14,002291.SZ,遥望科技,6.33,广告包装,10.09,2.874,-10.345,83.55,3.85,4.05,-8,-4.0,-8.0,96.37,5.72,6.02,-22,-18.0,-22.0,0,0,0,-0.3795,-5.9953,278.89,-2.98,-1,3.1
2025-02-20,002291.SZ,遥望科技,7.07,广告包装,0.0,-2.945,-10.519,28.51,1.31,1.39,0,0.0,0.0,32.5,1.93,2.04,0,0.0,0.0,0,0,0,0.0944,1.3352,324.43,-10.56,-3,-22.34
2025-03-14,002291.SZ,遥望科技,7.19,广告包装,0.98,-3.873,-7.607,13.71,0.63,0.72,6,6.0,2.0,15.3,0.91,0.98,1,3.0,0.0,0,0,0,0.0696,0.968,348.87,-3.6,-1,37.28
2025-03-27,002291.SZ,遥望科技,6.58,广告包装,-1.5,-1.7,-11.437,16.62,0.77,0.7,15,15.0,11.0,18.6,1.1,0.95,0,9.0,0.0,0,-4,-4,-0.0665,-1.0106,217.35,-0.63,0,-15.36
2025-06-09,002291.SZ,遥望科技,6.99,广告包装,5.91,1.284,-6.847,29.17,1.34,1.27,0,0.0,0.0,28.67,1.7,1.68,0,0.0,0.0,0,0,1,0.1677,2.3991,548.56,8.21,1,6.65
2025-08-25,002291.SZ,遥望科技,6.82,广告包装,0.0,-6.967,-8.273,14.85,0.68,0.6,36,36.0,32.0,14.76,0.88,0.78,13,13.0,9.0,1,5,5,0.0748,1.0968,380.95,-1.98,-1,21.02
2025-02-10,002292.SZ,奥飞娱乐,10.49,影视音像,0.38,-5.938,-10.273,52.04,2.78,2.64,0,0.0,0.0,51.76,4.04,3.84,0,0.0,0.0,2,1,1,0.3567,3.4004,354.79,-3.23,-1,-19.59
2025-02-20,002292.SZ,奥飞娱乐,9.96,影视音像,0.0,-4.0,-10.6,33.01,1.76,1.98,0,0.0,0.0,31.73,2.48,2.76,0,0.0,0.0,0,0,0,0.2164,2.1727,266.36,-10.25,-3,-24.5
2025-03-13,002292.SZ,奥飞娱乐,10.3,影视音像,-3.92,0.734,-9.174,18.66,1.0,0.93,4,4.0,0.0,17.77,1.39,1.36,0,0.0,0.0,0,0,0,0.1267,1.2301,418.76,14.84,3,37.32
2025-03-27,002292.SZ,奥飞娱乐,9.51,影视音像,0.74,-3.21,-15.346,28.97,1.55,1.63,0,0.0,0.0,28.64,2.24,2.11,0,0.0,0.0,0,0,-3,-0.0148,-0.1556,257.31,-11.37,-7,-52.5
2025-06-10,002292.SZ,奥飞娱乐,10.72,影视音像,3.08,-0.744,-9.767,41.9,2.24,2.13,0,0.0,0.0,38.82,3.03,2.98,0,0.0,0.0,1,11,14,0.359,3.3489,521.77,5.75,1,-11.6
2025-08-25,002292.SZ,奥飞娱乐,10.1,影视音像,2.33,-1.9,-6.8,10.73,0.57,0.56,33,33.0,29.0,11.69,0.91,0.8,6,6.0,2.0,0,1,1,0.0461,0.4564,489.37,2.25,6,42.63
2025-01-03,002293.SZ,罗莱生活,7.68,纺织,0.26,-1.266,-9.747,24.35,1.91,2.01,0,0.0,0.0,19.4,2.34,2.5,0,0.0,0.0,0,0,0,-0.0215,-0.2799,447.33,14.76,3,28.12
2025-03-31,002294.SZ,信立泰,32.41,化学制药,-0.15,-7.754,-9.341,21.15,1.51,1.2,0,11.0,0.0,20.74,2.23,1.81,0,0.0,0.0,1,1,3,0.5493,1.6948,517.0,17.29,3,51.54
2025-04-30,002294.SZ,信立泰,40.37,化学制药,0.37,-4.427,-9.138,89.42,6.4,6.2,-7,-3.0,-7.0,68.83,7.38,7.22,-10,-6.0,-10.0,12,13,13,2.347,5.8137,479.83,-7.19,-2,0.21
2025-06-11,002294.SZ,信立泰,51.87,化学制药,2.31,-10.5,-12.216,100.71,7.21,7.0,-33,-29.0,-33.0,63.42,6.8,6.51,-13,-9.0,-13.0,15,15,15,3.2107,6.1899,351.19,-4.95,-4,-11.02
2025-06-30,002294.SZ,信立泰,47.33,化学制药,1.22,-5.631,-10.466,58.1,4.16,4.47,0,0.0,-45.0,19.49,2.09,2.42,0,0.0,0.0,0,0,0,0.9239,1.952,328.11,-4.78,-6,-28.3
2025-07-16,002294.SZ,信立泰,48.32,化学制药,4.36,-4.986,-6.867,28.24,2.02,2.22,0,0.0,0.0,20.39,2.19,2.41,0,0.0,0.0,0,0,0,-0.0292,-0.0604,365.93,6.93,1,-6.39
2025-07-31,002294.SZ,信立泰,49.98,化学制药,-1.09,-5.058,-7.023,30.55,2.19,2.3,0,0.0,0.0,21.35,2.29,2.43,0,0.0,0.0,0,1,1,0.8824,1.7655,379.84,2.52,1,-21.98
2025-08-22,002294.SZ,信立泰,52.74,化学制药,2.83,0.848,-7.76,15.11,1.08,0.93,0,6.0,0.0,13.46,1.44,1.27,0,3.0,0.0,0,2,2,0.6596,1.2507,399.97,-5.4,-1,14.24
2025-09-05,002294.SZ,信立泰,58.34,化学制药,7.18,-7.355,-9.169,40.14,2.87,2.35,0,0.0,0.0,35.18,3.77,3.06,0,0.0,0.0,3,3,3,1.6026,2.747,495.89,5.98,5,23.57
2025-03-25,002295.SZ,精艺股份,7.76,铜,-1.77,-7.635,-8.867,36.55,2.88,2.96,0,0.0,0.0,17.84,2.25,2.49,0,0.0,0.0,0,0,0,0.1536,1.9794,481.98,22.27,2,31.34
2025-07-10,002295.SZ,精艺股份,10.31,铜,-6.27,-8.987,-12.07,80.73,6.37,6.06,-5,-1.0,-5.0,66.99,8.46,8.07,-6,-2.0,-6.0,7,10,10,0.5783,5.6091,1287.35,18.66,5,85.28
2025-08-22,002295.SZ,精艺股份,10.82,铜,-1.19,-5.92,-6.74,52.51,4.14,4.31,0,0.0,-13.0,18.13,2.29,2.53,0,0.0,0.0,1,0,0,0.2932,2.7098,245.25,-0.18,0,-16.27
2025-03-19,002296.SZ,辉煌科技,12.08,通信设备,0.0,-9.375,-11.138,51.73,4.06,3.82,-1,0.0,-1.0,29.42,3.78,3.48,0,0.0,0.0,9,10,10,0.3929,3.2525,499.37,2.06,8,29.33
2025-03-28,002296.SZ,辉煌科技,10.92,通信设备,-1.53,0.0,-12.591,38.12,2.99,3.27,0,0.0,-4.0,16.87,2.17,2.46,0,0.0,0.0,0,0,0,0.1373,1.2573,321.18,-11.82,-6,-30.19
2025-08-27,002296.SZ,辉煌科技,11.97,通信设备,-1.8,-4.508,-8.197,26.21,2.06,2.12,0,0.0,0.0,17.69,2.27,2.42,0,0.0,0.0,14,0,0,0.2059,1.7201,488.27,-1.54,-2,3.06
2025-03-25,002297.SZ,博云新材,7.21,航空,5.87,-6.853,-7.692,23.12,1.58,1.52,0,0.0,0.0,17.03,1.79,1.81,0,0.0,0.0,1,0,1,0.1153,1.5992,650.74,35.7,2,26.57
2025-05-15,002297.SZ,博云新材,7.5,航空,2.32,1.136,-8.46,41.19,2.82,2.76,0,0.0,0.0,41.21,4.34,4.32,0,0.0,0.0,0,7,7,0.2184,2.912,626.88,6.96,1,47.46
2025-06-12,002297.SZ,博云新材,7.51,航空,-1.05,-2.577,-6.83,28.24,1.93,1.9,0,0.0,0.0,9.19,0.97,1.04,1,1.0,0.0,0,4,4,0.0968,1.2889,346.31,2.6,5,31.12
2025-07-22,002297.SZ,博云新材,9.57,航空,10.0,3.419,-8.262,35.73,2.45,1.88,0,0.0,0.0,28.75,3.03,2.05,0,4.0,0.0,6,3,3,0.2654,2.7732,438.45,6.44,2,29.51
